Open time,Open,High,Low,Close,Volume,Num_Trades,Taker_Base_Vol
2025-11-18 09:00:00,915.33,925.0,912.1,920.64,18939.776,107103.0,9828.656
2025-11-18 10:00:00,920.64,923.8,917.34,919.7,8411.57,66793.0,3898.216
2025-11-18 11:00:00,919.69,920.2,914.0,915.46,7219.318,59187.0,3279.689
2025-11-18 12:00:00,915.47,919.65,912.5,917.4,6428.509,68432.0,3107.672
2025-11-18 13:00:00,917.39,917.76,910.42,915.89,7312.38,71583.0,3042.504
2025-11-18 14:00:00,915.89,924.96,914.59,915.0,15414.441,153309.0,8376.498
2025-11-18 15:00:00,915.01,927.44,912.1,926.11,20146.179,154192.0,11065.72
2025-11-18 16:00:00,926.1,939.99,924.18,936.99,30224.625,160454.0,16919.162
2025-11-18 17:00:00,936.99,937.42,930.44,933.96,10977.026,84275.0,5438.997
2025-11-18 18:00:00,933.96,938.57,933.96,934.86,8314.518,51619.0,4472.447
2025-11-18 19:00:00,934.86,938.75,933.68,935.8,4924.604,33862.0,2206.882
2025-11-18 20:00:00,935.8,937.2,933.59,933.73,3641.309,34138.0,1973.592
2025-11-18 21:00:00,933.74,934.8,928.9,928.9,6120.066,44225.0,2146.851
2025-11-18 22:00:00,928.91,935.67,928.5,934.37,5191.37,36509.0,2916.776
2025-11-18 23:00:00,934.37,935.0,931.81,932.79,3560.063,27048.0,1871.978
2025-11-19 00:00:00,932.79,933.0,924.78,931.44,8678.784,55684.0,4357.489
2025-11-19 01:00:00,931.45,935.87,929.02,934.9,7245.411,52366.0,4310.874
2025-11-19 02:00:00,934.9,941.06,933.68,938.67,9136.613,53581.0,5615.818
2025-11-19 03:00:00,938.67,939.0,930.0,932.26,8800.384,63781.0,4231.132
2025-11-19 04:00:00,932.27,932.88,923.82,925.49,9034.93,81888.0,3940.207
2025-11-19 05:00:00,925.5,926.5,912.9,918.55,14863.448,111011.0,6625.45
2025-11-19 06:00:00,918.55,926.37,917.2,924.69,10052.467,71855.0,5435.833
2025-11-19 07:00:00,924.69,932.81,924.16,931.12,7570.71,52501.0,4201.049
2025-11-19 08:00:00,931.12,934.0,924.42,925.78,7950.434,51284.0,3399.477
2025-11-19 09:00:00,925.77,925.78,919.32,923.78,9520.893,69335.0,4511.656
2025-11-19 10:00:00,923.77,926.13,921.79,922.31,4674.543,38287.0,2137.208
2025-11-19 11:00:00,922.32,925.2,920.36,921.62,3921.638,35219.0,2228.176
2025-11-19 12:00:00,921.61,925.44,920.31,924.49,4327.05,38459.0,2430.293
2025-11-19 13:00:00,924.49,924.59,916.14,917.24,5354.579,48334.0,2530.812
2025-11-19 14:00:00,917.24,920.04,910.8,916.89,13076.056,100576.0,5714.619
2025-11-19 15:00:00,916.88,923.73,892.68,894.73,39342.319,181830.0,14954.644
2025-11-19 16:00:00,894.72,899.56,884.27,887.89,28793.433,187165.0,13408.781
2025-11-19 17:00:00,887.9,891.0,877.1,884.62,26677.438,156132.0,11363.905
2025-11-19 18:00:00,884.61,885.0,872.38,877.09,16387.847,126865.0,8373.997
